object_id,ecotaxa_img_classif,pros_pred_mask_pixel_area,pros_pred_mask_mm2_area,lip_pred_mask_pixel_area,lip_pred_mask_mm2_area,apsilon_lip_pred_mask_pixel_area,apsilon_lip_pred_mask_mm2_area,object_lat,object_lon,object_date,object_time,object_depth_min,sample_id,sample_lat,sample_long,stage,orientation,species,total_lipids,apsilon_total_lipids,fullness_ratio,month,year,species_stage
20150422 182100  936  000000 0680 0812,civstage+ventral<Calanus glacialis,3450,1.82505,1704,0.901416,823,0.4353669999999999,67.4797,-63.7895,2015-04-22,18:21:00,219.38334177284787,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus glacialis,0.1707116218408352,0.0625297692689085,0.2385507246376811,4,2015,Calanus glacialis_civstage
20150422 182104  302  000000 0410 0632,civstage+lateral<Calanus hyperboreus,6899,3.649571,2460,1.30134,2311,1.222519,67.4797,-63.7895,2015-04-22,18:21:04,217.8453528932166,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.2833514904290451,0.2599435096651951,0.3349760834903609,4,2015,Calanus hyperboreus_civstage
20150422 182104  834  000000 0170 0602,cvstage+ventral<Calanus glacialis,6893,3.646397,2344,1.239976,1948,1.030492,67.4797,-63.7895,2015-04-22,18:21:04,217.8453528932166,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,ventral,Calanus glacialis,0.2650797496197171,0.2053372815300198,0.2826055418540548,4,2015,Calanus glacialis_cvstage
20150422 182105  700  000000 0470 0578,civstage+lateral<Calanus finmarchicus,3363,1.779027,1233,0.652257,882,0.4665779999999999,67.4797,-63.7895,2015-04-22,18:21:05,217.4619528119389,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus finmarchicus,0.1092355750473768,0.0687989327181313,0.2622658340767171,4,2015,Calanus finmarchicus_civstage
20150422 182106  734  000000 0836 0776,cvstage+lateral<Calanus hyperboreus,12702,6.719358,6094,3.223726,2681,1.418249,67.4797,-63.7895,2015-04-22,18:21:06,217.0821433661778,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus hyperboreus,0.9908329359972764,0.3190690335474778,0.2110691229727602,4,2015,Calanus hyperboreus_cvstage
20150422 182108  033  000000 0272 0200,cvstage+lateral<Calanus glacialis,8650,4.57585,3616,1.912864,3614,1.911806,67.4797,-63.7895,2015-04-22,18:21:08,216.30925907121917,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.4821589976982162,0.4817910167883119,0.4178034682080924,4,2015,Calanus glacialis_cvstage
20150422 182117  429  000000 0902 0134,female+ventral<Calanus glacialis,8198,4.336741999999999,2784,1.472736,2710,1.43359,67.4797,-63.7895,2015-04-22,18:21:17,212.9565031575483,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.3361078008329297,0.3238416286597271,0.3305684313247133,4,2015,Calanus glacialis_female
20150422 182120  494  000002 0212 0482,cvstage+lateral<Calanus glacialis,5788,3.061852,2088,1.104552,1465,0.7749849999999999,67.4797,-63.7895,2015-04-22,18:21:20,211.9121269215808,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.225976426053805,0.1385769426977183,0.2531098825155494,4,2015,Calanus glacialis_cvstage
20150422 182120  694  000000 0866 0170,female+lateral<Calanus glacialis,9035,4.779515,3493,1.847797,3337,1.765273,67.4797,-63.7895,2015-04-22,18:21:20,211.9121269215808,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4596731128105821,0.4315852749244077,0.3693414499169895,4,2015,Calanus glacialis_female
20150422 182122  027  000001 0254 0386,civstage+ventral<Calanus finmarchicus,3181,1.682749,1193,0.6310969999999999,532,0.281428,67.4797,-63.7895,2015-04-22,18:21:22,211.1605869599711,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,ventral,Calanus finmarchicus,0.1043755713540554,0.0342446795146449,0.1672430053442313,4,2015,Calanus finmarchicus_civstage
20150422 182122  060  000001 0230 0206,civstage+lateral<Calanus glacialis,3771,1.994859,1401,0.7411289999999999,1151,0.608879,67.4797,-63.7895,2015-04-22,18:21:22,211.1605869599711,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1302925789130773,0.0993388207486877,0.3052240784937682,4,2015,Calanus glacialis_civstage
20150422 182122  160  000001 0302 0530,civstage+lateral<Calanus glacialis,3673,1.943017,1397,0.7390129999999999,1375,0.727375,67.4797,-63.7895,2015-04-22,18:21:22,211.1605869599711,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1297794992180143,0.1269675610019681,0.3743533895997822,4,2015,Calanus glacialis_civstage
20150422 182124  893  000000 0506 0140,civstage+lateral<Calanus glacialis,3932,2.080028,1677,0.887133,1755,0.928395,67.4797,-63.7895,2015-04-22,18:21:24,210.40036962919615,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1669900827675169,0.1778023432725592,0.4463377416073245,4,2015,Calanus glacialis_civstage
20150422 182127  458  000000 0314 0236,female+ventral<Calanus glacialis,8423,4.455767,3326,1.759454,2722,1.439938,67.4797,-63.7895,2015-04-22,18:21:27,209.14983107064776,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4296232256527191,0.3258221914418892,0.323162768609759,4,2015,Calanus glacialis_female
20150422 182128  591  000000 0158 0194,civstage+lateral<Calanus hyperboreus,8262,4.370597999999999,3125,1.653125,3354,1.774266,67.4797,-63.7895,2015-04-22,18:21:28,208.73022541457715,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.3942104053571218,0.4346223682981652,0.4059549745824256,4,2015,Calanus hyperboreus_civstage
20150422 182128  658  000001 0752 0452,civstage+lateral<Calanus hyperboreus,8118,4.294422,4097,2.167313,3805,2.012845,67.4797,-63.7895,2015-04-22,18:21:28,208.73022541457715,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.5728462623875162,0.5172785690724575,0.4687115052968711,4,2015,Calanus hyperboreus_civstage
20150422 182128  691  000000 1016 0470,civstage+lateral<Calanus hyperboreus,7645,4.044205,3133,1.657357,3123,1.652067,67.4797,-63.7895,2015-04-22,18:21:28,208.73022541457715,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.3956037489121478,0.3938622810697739,0.4085022890778286,4,2015,Calanus hyperboreus_civstage
20150422 182138  254  000000 0278 0152,civstage+lateral<Calanus glacialis,3196,1.690684,915,0.4840349999999999,605,0.320045,67.4797,-63.7895,2015-04-22,18:21:38,204.86999301455327,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.072376264322594,0.0408938001831393,0.1892991239048811,4,2015,Calanus glacialis_civstage
20150422 182145  118  000001 0332 0710,cvstage+ventral<Calanus glacialis,6332,3.349628,2593,1.371697,2369,1.253201,67.4797,-63.7895,2015-04-22,18:21:45,202.23825666060057,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,ventral,Calanus glacialis,0.3047070669169696,0.2689891963293448,0.3741313960833859,4,2015,Calanus glacialis_cvstage
20150422 182149  116  000000 0422 0758,female+lateral<Calanus glacialis,9875,5.223875,3611,1.910219,3280,1.73512,67.4797,-63.7895,2015-04-22,18:21:49,200.73786971401867,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4812391905113577,0.4214450505919738,0.3321518987341772,4,2015,Calanus glacialis_female
20150422 182150  182  000000 0242 0578,cvstage+lateral<Calanus finmarchicus,2990,1.58171,1082,0.5723779999999999,922,0.4877379999999999,67.4797,-63.7895,2015-04-22,18:21:50,200.35207587572984,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.0912155063771389,0.0731414767479762,0.3083612040133778,4,2015,Calanus finmarchicus_cvstage
20150422 182150  615  000000 0284 0428,female+lateral<Calanus glacialis,7771,4.110859,2935,1.552615,3158,1.670582,67.4797,-63.7895,2015-04-22,18:21:50,200.35207587572984,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3615215907386964,0.3999666559695665,0.4063827049285806,4,2015,Calanus glacialis_female
20150422 182150  649  000000 0632 0350,female+ventral<Calanus glacialis,8775,4.641975,3531,1.867899,3180,1.68222,67.4797,-63.7895,2015-04-22,18:21:50,200.35207587572984,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.4665883638436016,0.4038168894503003,0.3623931623931624,4,2015,Calanus glacialis_female
20150422 182151  348  000000 0440 0128,civstage+lateral<Calanus glacialis,3329,1.761041,1434,0.758586,1489,0.787681,67.4797,-63.7895,2015-04-22,18:21:51,199.97326382872345,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1345466479624916,0.1417195408022082,0.4472814659056773,4,2015,Calanus glacialis_civstage
20150422 182151  581  000000 0584 0074,civstage+lateral<Calanus glacialis,3111,1.645719,1299,0.687171,1193,0.6310969999999999,67.4797,-63.7895,2015-04-22,18:21:51,199.97326382872345,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1173858318869304,0.1043755713540554,0.383477981356477,4,2015,Calanus glacialis_civstage
20150422 182151  615  000000 0896 0254,cvstage+lateral<Calanus finmarchicus,3517,1.860493,1324,0.7003959999999999,0,0.0,67.4797,-63.7895,2015-04-22,18:21:51,199.97326382872345,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1205148245985215,0.0,0.0,4,2015,Calanus finmarchicus_cvstage
20150422 182152  181  000000 0764 0512,cvstage+lateral<Calanus finmarchicus,4043,2.138747,1648,0.8717919999999999,2110,1.11619,67.4797,-63.7895,2015-04-22,18:21:52,199.59305542346047,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1630181648115757,0.2292687387676311,0.5218896858768242,4,2015,Calanus finmarchicus_cvstage
20150422 182153  181  000001 0608 0782,civstage+lateral<Calanus hyperboreus,8624,4.562095999999999,2859,1.512411,1546,0.817834,67.4797,-63.7895,2015-04-22,18:21:53,199.20646366616796,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.3486667936370647,0.1492602446719493,0.1792671614100186,4,2015,Calanus hyperboreus_civstage
20150422 182153  214  000000 0212 0206,civstage+lateral<Calanus finmarchicus,3738,1.977402,1525,0.8067249999999999,1526,0.8072539999999999,67.4797,-63.7895,2015-04-22,18:21:53,199.20646366616796,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus finmarchicus,0.1464695805484291,0.1466021400244345,0.4082397003745318,4,2015,Calanus finmarchicus_civstage
20150422 182153  214  000002 0926 0740,civstage+lateral<Calanus hyperboreus,7644,4.043676,3588,1.898052,2514,1.329906,67.4797,-63.7895,2015-04-22,18:21:53,199.20646366616796,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.4770143158481864,0.2919706056850479,0.3288854003139718,4,2015,Calanus hyperboreus_civstage
20150422 182154  680  000000 0290 0362,cvstage+lateral<Calanus finmarchicus,4856,2.568824,2168,1.146872,2113,1.117777,67.4797,-63.7895,2015-04-22,18:21:54,198.8173784119889,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.2380109057364942,0.2297187050779378,0.4351317957166392,4,2015,Calanus finmarchicus_cvstage
20150422 182156  180  000000 0482 0308,cvstage+lateral<Calanus finmarchicus,4468,2.363572,1702,0.9003579999999999,1135,0.6004149999999999,67.4797,-63.7895,2015-04-22,18:21:56,198.05047850955793,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1704351787780532,0.0974382201804842,0.2540286481647269,4,2015,Calanus finmarchicus_cvstage
20150422 182156  546  000000 0662 0710,cvstage+lateral<Calanus glacialis,10287,5.441822999999999,3788,2.003852,3442,1.820818,67.4797,-63.7895,2015-04-22,18:21:56,198.05047850955793,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.5140919608716711,0.4504369909931798,0.3345970642558569,4,2015,Calanus glacialis_cvstage
20150422 182158  079  000000 0098 0170,cvstage+ventral<Calanus glacialis,7486,3.960094,2689,1.422481,2899,1.533571,67.4797,-63.7895,2015-04-22,18:21:58,197.2786913532294,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,ventral,Calanus glacialis,0.3203836616725993,0.3554165040585493,0.3872562115949773,4,2015,Calanus glacialis_cvstage
20150422 182158  878  000000 0644 0170,civstage+lateral<Calanus glacialis,3095,1.637255,1366,0.722614,851,0.4501789999999999,67.4797,-63.7895,2015-04-22,18:21:58,197.2786913532294,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1258221258664227,0.0654843990705938,0.2749596122778674,4,2015,Calanus glacialis_civstage
20150422 182159  312  000000 0326 0440,female+lateral<Calanus finmarchicus,6339,3.353331,2574,1.361646,2393,1.265897,67.4797,-63.7895,2015-04-22,18:21:59,196.88292352739433,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus finmarchicus,0.3016302140620798,0.2727570455813782,0.3775043382236946,4,2015,Calanus finmarchicus_female
20150422 182159  412  000000 0476 0524,civstage+lateral<Calanus glacialis,3059,1.618211,1174,0.621046,940,0.49726,67.4797,-63.7895,2015-04-22,18:21:59,196.88292352739433,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1020885480931147,0.0751192929495579,0.3072899640405361,4,2015,Calanus glacialis_civstage
20150422 182203  577  000000 0326 0158,cvstage+lateral<Calanus hyperboreus,14823,7.841366999999999,7825,4.139424999999999,4356,2.304324,67.4797,-63.7895,2015-04-22,18:22:03,195.32787912905897,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus hyperboreus,1.399082909029021,0.6234136621922618,0.2938676381299332,4,2015,Calanus hyperboreus_cvstage
20150422 182213  672  000000 0596 0386,civstage+lateral<Calanus glacialis,3580,1.89382,1237,0.654373,1122,0.5935379999999999,67.4797,-63.7895,2015-04-22,18:22:13,191.47672305770217,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1097249114562486,0.0959014549690494,0.3134078212290502,4,2015,Calanus glacialis_civstage
20150422 182225  801  000000 0368 0164,cvstage+lateral<Calanus glacialis,7095,3.753255,3449,1.824521,2159,1.142111,67.4797,-63.7895,2015-04-22,18:22:25,186.8896861851833,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.4517016342102045,0.2366484694639561,0.3042988019732206,4,2015,Calanus glacialis_cvstage
20150422 182228  266  000000 0128 0290,cvstage+lateral<Calanus hyperboreus,15916,8.419564,6487,3.431623,4644,2.456676,67.4797,-63.7895,2015-04-22,18:22:28,185.7386880223464,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus hyperboreus,1.0800792749390498,0.6809987344653504,0.2917818547373712,4,2015,Calanus hyperboreus_cvstage
20150422 182229  499  000000 0296 0038,civstage+lateral<Calanus hyperboreus,6546,3.462834,2515,1.330435,2039,1.078631,67.4797,-63.7895,2015-04-22,18:22:29,185.3522957448048,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.2921308880576382,0.2186909570342036,0.3114879315612587,4,2015,Calanus hyperboreus_civstage
20150422 182229  566  000000 0872 0134,civstage+lateral<Calanus hyperboreus,7071,3.740559,3134,1.657886,2059,1.089211,67.4797,-63.7895,2015-04-22,18:22:29,185.3522957448048,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus hyperboreus,0.395778012007997,0.2216566738088691,0.2911893650120209,4,2015,Calanus hyperboreus_civstage
20150422 182230  999  000000 0602 0092,female+ventral<Calanus glacialis,8730,4.618169999999999,3780,1.99962,2979,1.575891,67.4797,-63.7895,2015-04-22,18:22:30,184.96879592365164,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.5125942584347131,0.3690220762386899,0.3412371134020619,4,2015,Calanus glacialis_female
20150422 182235  930  000000 0236 0362,female+lateral<Calanus glacialis,8021,4.243109,2892,1.529868,2735,1.446815,67.4797,-63.7895,2015-04-22,18:22:35,183.0533913552704,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3542327346532034,0.3279715481619855,0.3409799276898143,4,2015,Calanus glacialis_female
20150422 182235  996  000000 0620 0122,female+lateral<Calanus glacialis,8922,4.719738,3883,2.054107,3550,1.87795,67.4797,-63.7895,2015-04-22,18:22:35,183.0533913552704,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.5319686663354728,0.4700566279844225,0.3978928491369647,4,2015,Calanus glacialis_female
20150422 182237  029  000000 0068 0188,female+ventral<Calanus glacialis,8984,4.752535999999999,3749,1.983221,3182,1.683278,67.4797,-63.7895,2015-04-22,18:22:37,182.2832997768247,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.5068020481655479,0.404167413909721,0.3541852181656278,4,2015,Calanus glacialis_female
20150422 182237  096  000000 0398 0668,female+lateral<Calanus glacialis,8951,4.735079,3485,1.843565,3101,1.640429,67.4797,-63.7895,2015-04-22,18:22:37,182.2832997768247,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4582208992997781,0.3900385120405857,0.3464417383532566,4,2015,Calanus glacialis_female
20150422 182237  196  000000 0716 0584,female+lateral<Calanus glacialis,10666,5.642314,4276,2.262004,3145,1.663705,67.4797,-63.7895,2015-04-22,18:22:37,182.2832997768247,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.607668990547167,0.3976962997781409,0.2948621788861804,4,2015,Calanus glacialis_female
20150422 182237  229  000000 0680 0512,female+lateral<Calanus glacialis,9299,4.919171,3591,1.899639,3413,1.805477,67.4797,-63.7895,2015-04-22,18:22:37,182.2832997768247,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.4775648044050604,0.4452081760847523,0.3670287127648134,4,2015,Calanus glacialis_female
20150422 182238  129  000000 0518 0410,female+ventral<Calanus glacialis,8104,4.287015999999999,3549,1.877421,3300,1.7457,67.4797,-63.7895,2015-04-22,18:22:38,181.90628304757655,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.469873911526222,0.4249954598659706,0.4072063178677197,4,2015,Calanus glacialis_female
20150422 182239  262  000000 0734 0686,cvstage+ventral<Calanus finmarchicus,3148,1.665292,1160,0.61364,1030,0.54487,67.4797,-63.7895,2015-04-22,18:22:39,181.52178582766877,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,ventral,Calanus finmarchicus,0.1004123378610928,0.085221745215126,0.3271918678526048,4,2015,Calanus finmarchicus_cvstage
20150422 182243  827  000000 0518 0350,cvstage+lateral<Calanus finmarchicus,3348,1.771092,1341,0.7093889999999999,156,0.0825239999999999,67.4797,-63.7895,2015-04-22,18:22:43,179.99835896985502,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1226554265161373,0.006300093564002,0.046594982078853,4,2015,Calanus finmarchicus_cvstage
20150422 182244  360  000000 0164 0812,cvstage+lateral<Calanus glacialis,7392,3.910368,2750,1.45475,2373,1.255317,67.4797,-63.7895,2015-04-22,18:22:44,179.61775160509023,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.3304564028304761,0.2696161682768105,0.3210227272727273,4,2015,Calanus glacialis_cvstage
20150422 182246  492  000000 0554 0518,cvstage+lateral<Calanus finmarchicus,3032,1.603928,837,0.442773,362,0.191498,67.4797,-63.7895,2015-04-22,18:22:46,178.8511509222857,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.0640023890767532,0.0201304220777764,0.1193931398416886,4,2015,Calanus finmarchicus_cvstage
20150422 182246  759  000000 0158 0266,female+lateral<Calanus glacialis,7506,3.970674,2463,1.302927,2445,1.293405,67.4797,-63.7895,2015-04-22,18:22:46,178.8511509222857,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.2838284607184782,0.280969957089601,0.3257394084732214,4,2015,Calanus glacialis_female
20150422 182247  092  000001 0140 0794,female+lateral<Calanus glacialis,8003,4.233587,2583,1.366407,2578,1.363762,67.4797,-63.7895,2015-04-22,18:22:47,178.46814980050985,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3030865987662156,0.3022772576642044,0.3221292015494189,4,2015,Calanus glacialis_female
20150422 182247  192  000000 0596 0818,female+lateral<Calanus finmarchicus,8495,4.493855,3151,1.666879,3287,1.738823,67.4797,-63.7895,2015-04-22,18:22:47,178.46814980050985,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus finmarchicus,0.3987437142493377,0.4226867607342453,0.3869334902884049,4,2015,Calanus finmarchicus_female
20150422 182248  758  000000 0470 0704,civstage+lateral<Calanus glacialis,3644,1.927676,1396,0.7384839999999999,1407,0.7443029999999999,67.4797,-63.7895,2015-04-22,18:22:48,178.09143229088812,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.1296513164354271,0.1310632424537946,0.3861141602634467,4,2015,Calanus glacialis_civstage
20150422 182251  323  000000 0110 0614,cvstage+lateral<Calanus glacialis,6524,3.451196,2807,1.484903,2039,1.078631,67.4797,-63.7895,2015-04-22,18:22:51,176.94701695983176,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus glacialis,0.3399457241761333,0.2186909570342036,0.3125383200490496,4,2015,Calanus glacialis_cvstage
20150422 182254  122  000001 0488 0254,female+ventral<Calanus glacialis,7705,4.075945,2952,1.561608,2745,1.452105,67.4797,-63.7895,2015-04-22,18:22:54,175.80300058827726,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus glacialis,0.3644144763034812,0.3296275442139547,0.3562621674237508,4,2015,Calanus glacialis_female
20150422 182254  622  000000 0242 0278,civstage+lateral<Calanus finmarchicus,3120,1.65048,1369,0.724201,0,0.0,67.4797,-63.7895,2015-04-22,18:22:54,175.80300058827726,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus finmarchicus,0.126203619909955,0.0,0.0,4,2015,Calanus finmarchicus_civstage
20150422 182300  653  000001 0194 0446,female+lateral<Calanus glacialis,7074,3.742146,2282,1.207178,2090,1.10561,67.4797,-63.7895,2015-04-22,18:23:00,173.52404417383534,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.2554527820999805,0.2262751848761932,0.2954481198756007,4,2015,Calanus glacialis_female
20150422 182300  953  000000 0578 0170,civstage+lateral<Calanus glacialis,2857,1.511353,991,0.524239,1071,0.5665589999999999,67.4797,-63.7895,2015-04-22,18:23:00,173.52404417383534,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.080800992760153,0.0899382687244646,0.3748687434371718,4,2015,Calanus glacialis_civstage
20150422 182303  119  000000 0470 0746,civstage+lateral<Calanus glacialis,3347,1.770563,1072,0.5670879999999999,821,0.4343089999999999,67.4797,-63.7895,2015-04-22,18:23:03,172.41503649856816,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus glacialis,0.090054176124178,0.0623201672791697,0.2452942933970719,4,2015,Calanus glacialis_civstage
20150422 182303  352  000002 0392 0446,female+ventral<Calanus hyperboreus,23468,12.414572,10383,5.492607,8837,4.674772999999999,67.4797,-63.7895,2015-04-22,18:23:03,172.41503649856816,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus hyperboreus,2.0670957407144916,1.6547628164318375,0.3765553093574228,4,2015,Calanus hyperboreus_female
20150422 182303  385  000002 0776 0416,female+ventral<Calanus hyperboreus,23893,12.639397,11891,6.290338999999999,8462,4.476398,67.4797,-63.7895,2015-04-22,18:23:03,172.41503649856816,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,ventral,Calanus hyperboreus,2.492507172626744,1.558647195853069,0.3541623069518268,4,2015,Calanus hyperboreus_female
20150422 182304  984  000001 0638 0878,civstage+lateral<Calanus finmarchicus,3091,1.635139,913,0.4829769999999999,739,0.390931,67.4797,-63.7895,2015-04-22,18:23:04,172.0975644749711,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,civstage,lateral,Calanus finmarchicus,0.0721580397409417,0.0538969734762901,0.2390812034940148,4,2015,Calanus finmarchicus_civstage
20150422 182305  451  000000 0578 0554,cvstage+lateral<Calanus finmarchicus,3514,1.858906,1259,0.6660109999999999,1070,0.5660299999999999,67.4797,-63.7895,2015-04-22,18:23:05,171.7540603438784,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,cvstage,lateral,Calanus finmarchicus,0.1124269842104012,0.0898224024424022,0.3044963005122367,4,2015,Calanus finmarchicus_cvstage
20150422 182305  651  000001 1010 0230,female+lateral<Calanus glacialis,7786,4.118793999999999,3052,1.614508,2467,1.305043,67.4797,-63.7895,2015-04-22,18:23:05,171.7540603438784,20150422_St-Qikiqtarjuak-Ice Camp_cast#1,67.4797,-63.7895,female,lateral,Calanus glacialis,0.3815590018223115,0.2844647645685859,0.3168507577703571,4,2015,Calanus glacialis_female
